Feature 0:
X = 469312.220130, Y = 2449050.646457
X = 470212.511320, Y = 2449204.296161
X = 470520.059633, Y = 2448757.822494
X = 470837.801475, Y = 2447014.197935
X = 470433.617319, Y = 2446305.582516
X = 470741.393710, Y = 2445946.941949
X = 470544.679301, Y = 2445109.576463
X = 469642.694540, Y = 2444199.246265
X = 469591.819482, Y = 2443935.864205
X = 469495.101429, Y = 2442760.524302
X = 467997.045148, Y = 2439885.490445
X = 468159.970120, Y = 2439486.562726
X = 467754.715099, Y = 2438406.446525
X = 466847.667460, Y = 2438340.771083
X = 466248.939062, Y = 2438146.122154
X = 466248.461322, Y = 2437923.178963
X = 466503.669654, Y = 2436503.899904
X = 466322.385993, Y = 2434200.536324
X = 466627.183391, Y = 2432362.298202
X = 465870.569072, Y = 2432100.437426
X = 466127.657323, Y = 2431525.637563
X = 467130.439745, Y = 2431989.671663
X = 467237.352361, Y = 2431894.867851
X = 466882.991626, Y = 2431165.976957
X = 466737.105057, Y = 2430706.887035
X = 466992.569778, Y = 2429328.163959
X = 466749.758540, Y = 2427734.301222
X = 466503.643169, Y = 2427579.436735
X = 466145.511707, Y = 2428093.640374
X = 465338.505258, Y = 2427940.003970
X = 465081.489252, Y = 2428562.104530
X = 464778.847796, Y = 2428495.217257
X = 464582.006029, Y = 2427833.586116
X = 464493.426732, Y = 2427678.400762
X = 464128.386201, Y = 2427895.410374
X = 463932.880430, Y = 2427835.052375
X = 463528.201147, Y = 2427254.978948
X = 463785.796839, Y = 2426903.084810
X = 464434.854504, Y = 2426854.322593
X = 464738.070562, Y = 2427164.411696
X = 464995.783968, Y = 2426853.072341
X = 464642.145569, Y = 2426543.090917
X = 464748.509411, Y = 2426191.551707
X = 464899.343354, Y = 2425995.298297
X = 464344.427809, Y = 2425881.689201
X = 464041.333189, Y = 2425639.165352
X = 464090.900105, Y = 2425260.727762
X = 462987.126673, Y = 2424959.256621
X = 462645.074069, Y = 2424250.699310
X = 461433.741815, Y = 2423827.984230
X = 461337.405647, Y = 2423098.591287
X = 460782.428264, Y = 2423012.128529
X = 460586.345451, Y = 2422749.137966
X = 460893.504198, Y = 2422039.017943
X = 460533.877884, Y = 2421931.815563
X = 459777.827112, Y = 2422129.632775
X = 459424.603042, Y = 2422062.974089
X = 459031.612606, Y = 2421246.530362
X = 458577.540474, Y = 2421200.418254
X = 458330.036966, Y = 2420586.286934
X = 457623.684247, Y = 2420520.598453
X = 457325.563376, Y = 2419859.326779
X = 456517.916489, Y = 2419658.842900
X = 456176.133969, Y = 2419193.630542
X = 455722.125201, Y = 2419194.889484
X = 455317.820670, Y = 2418932.544268
X = 455120.471437, Y = 2418271.029634
X = 454767.005742, Y = 2418157.182690
X = 454251.694976, Y = 2418780.194157
X = 452991.962764, Y = 2419270.292186
X = 451631.151313, Y = 2419672.973303
X = 451228.697662, Y = 2420032.265137
X = 450825.969277, Y = 2420296.986284
X = 449816.078299, Y = 2419969.107634
X = 449218.748995, Y = 2420497.966070
X = 448513.354034, Y = 2420743.450409
X = 447555.131904, Y = 2420793.878506
X = 446846.358938, Y = 2420019.305454
X = 445385.173710, Y = 2420510.690591
X = 444936.283551, Y = 2420160.932404
X = 442619.734975, Y = 2421229.820862
X = 441654.824988, Y = 2421165.778868
X = 441460.690443, Y = 2421524.560753
X = 441151.576496, Y = 2421478.412128
X = 440244.765927, Y = 2421772.308634
X = 440296.780369, Y = 2422190.984855
X = 439685.823387, Y = 2422348.684067
X = 439534.102002, Y = 2422241.165470
X = 439293.493105, Y = 2421971.843856
X = 439094.909730, Y = 2421155.127563
X = 438482.902004, Y = 2421049.391560
X = 438289.073031, Y = 2421469.017099
X = 437479.491726, Y = 2422424.786577
X = 436817.513945, Y = 2422427.409454
X = 436059.838446, Y = 2423714.096630
X = 435254.713365, Y = 2424156.509192
X = 435256.176087, Y = 2424514.575377
X = 434853.375488, Y = 2424671.616043
X = 434741.356108, Y = 2425023.393574
X = 434388.189840, Y = 2424984.315559
X = 434193.789637, Y = 2425228.341279
X = 433984.822371, Y = 2426512.870798
X = 433531.463164, Y = 2426622.865376
X = 432675.300185, Y = 2426869.703525
X = 432118.520893, Y = 2427844.965508
X = 431709.911520, Y = 2428089.945087
X = 430450.538826, Y = 2428345.409091
X = 429145.454570, Y = 2428236.345151
X = 427489.459300, Y = 2428574.902551
X = 426467.979440, Y = 2429822.764608
X = 425914.346049, Y = 2430021.280404
X = 423553.053934, Y = 2430410.874741
X = 422738.084143, Y = 2431279.643816
X = 420002.060467, Y = 2434766.028029
X = 419407.443580, Y = 2435525.769580
X = 418848.555455, Y = 2437096.120644
X = 419597.929664, Y = 2438288.161817
X = 419834.031324, Y = 2440124.700792
X = 420134.961327, Y = 2441096.093993
X = 421189.519787, Y = 2441671.825430
X = 421842.280206, Y = 2442506.360782
X = 423396.767897, Y = 2443627.024260
X = 424301.199224, Y = 2444467.187487
X = 424498.808096, Y = 2444972.964578
X = 424747.319237, Y = 2445593.358373
X = 424846.636349, Y = 2446613.096372
X = 425440.906532, Y = 2448468.267041
X = 426442.663122, Y = 2450010.746530
X = 427192.014180, Y = 2450095.078913
X = 428248.523305, Y = 2451286.081511
X = 429054.346806, Y = 2451349.973008
X = 429502.554383, Y = 2451658.740879
X = 429552.685109, Y = 2451611.220694
X = 429954.255718, Y = 2451345.921034
X = 430357.222146, Y = 2451391.417801
X = 431624.630968, Y = 2451960.119426
X = 432369.662739, Y = 2452531.170154
X = 433075.094048, Y = 2452683.532538
X = 433530.966617, Y = 2453343.708266
X = 435085.508770, Y = 2453425.011680
X = 436884.967369, Y = 2454951.323370
X = 438239.383327, Y = 2455385.070925
X = 439148.863923, Y = 2456286.843009
X = 439995.437439, Y = 2457215.932750
X = 441206.412501, Y = 2458055.858369
X = 442955.643899, Y = 2458198.004985
X = 443763.269812, Y = 2458884.210174
X = 445017.963344, Y = 2457947.380007
X = 445631.115169, Y = 2456999.363339
X = 446139.188902, Y = 2456571.962341
X = 446948.522956, Y = 2455927.354957
X = 448104.910352, Y = 2455572.150437
